id_str,created_at,retweeted_status.user.screen_name,text,entities.user_mentions.0.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.urls.0.url,entities.media.0.media_url,retweet_count
641744147930460162,Wed Sep 09 22:45:02 +0000 2015,"",A new @UNICEFChad digital project to map community issues on smartphones launching in Moundou #Chad! @voicesofyouth http://t.co/arRGkrm5uS,UNICEFChad,Chad,"","","",http://pbs.twimg.com/media/COfToG1WsAAQ94n.jpg,102
641736626947780608,Wed Sep 09 22:15:09 +0000 2015,"",Talia and Ibrahim waiting to enter FYR Macedonia. @Chris_UNICEF #refugeecrisis http://t.co/rJ3LIKHqYS,Chris_UNICEF,refugeecrisis,"","","",http://pbs.twimg.com/media/COff4nUWwAAK5Yc.jpg,211
641728310448271364,Wed Sep 09 21:42:06 +0000 2015,"","""When I grow up, I want to be an engineer &amp; make fine cars."" Abu, 10, #SierraLeone. @UNICEFSL http://t.co/qKsnChVo4L",UNICEFSL,SierraLeone,"","","",http://pbs.twimg.com/media/COfSy_-WcAAuXAy.jpg,233
641724284201779200,Wed Sep 09 21:26:06 +0000 2015,ONECampaign,"RT @ONECampaign: AMAZING: http://t.co/T0NUlJnsIs For the 1st time in history, the annual # of child deaths is below 6 million @UNICEF http:…",ONECampaign,"","","",http://t.co/T0NUlJnsIs,http://pbs.twimg.com/media/COeBGtXWwAA7hvT.png,188
641712670152986624,Wed Sep 09 20:39:57 +0000 2015,"",The key to fewer cases of #childmarriage and school dropouts in #Zambia? Toilets in schools http://t.co/wiRXeNjXqt via @Reuters,Reuters,childmarriage,Zambia,"",http://t.co/wiRXeNjXqt,"",77
641695337791401985,Wed Sep 09 19:31:05 +0000 2015,"","In #Nigeria, treating children like Muhammad, 6 months, who suffer from malnutrition http://t.co/KXLwUGDXSl #Promise4Children","",Nigeria,Promise4Children,"",http://t.co/KXLwUGDXSl,"",102
641680734831292417,Wed Sep 09 18:33:03 +0000 2015,"","In #Haiti’s cholera crisis, #breastfeeding is the best protection for children http://t.co/qCfdRk6eHu #Promise4Children","",Haiti,breastfeeding,Promise4Children,http://t.co/qCfdRk6eHu,"",103
641664896048861184,Wed Sep 09 17:30:07 +0000 2015,"",1 in 4 seeking refuge in Europe this year are children http://t.co/uLWgAiAq1J    #refugeecrisis #migrantcrisis,"",refugeecrisis,migrantcrisis,"",http://t.co/uLWgAiAq1J,"",167
641657591001542656,Wed Sep 09 17:01:05 +0000 2015,"","Under-5 mortality falls by 53% since 1990, says our new report: http://t.co/SUyXey4OYQ via @XHNews #Promise4Children",XHNews,Promise4Children,"","",http://t.co/SUyXey4OYQ,"",67
641650038880362497,Wed Sep 09 16:31:05 +0000 2015,"","Shocking. In 2015, 5.9m children under 5 will die - that’s 11 children every minute #Promise4Children http://t.co/tH7ZXcPnSq","",Promise4Children,"","","",http://pbs.twimg.com/media/COaGMlHUcAEq7tJ.jpg,281
641648160377597952,Wed Sep 09 16:23:37 +0000 2015,APromiseRenewed,"RT @APromiseRenewed: 16k children under 5 die each day, 11 every minute. The world needs to step up now to save lives #EWECisMe @UnfEWEC ht…",APromiseRenewed,EWECisMe,"","","",http://pbs.twimg.com/media/COeWh7SWsAEdzII.jpg,210
641634698070855680,Wed Sep 09 15:30:07 +0000 2015,"","Meet Jehad, 15, from #Syria, currently in Hungary, &amp; be inspired by his resilience &amp; desire to learn http://t.co/pV2Il2mirp #childrenofsyria","",Syria,childrenofsyria,"",http://t.co/pV2Il2mirp,"",75
641627395263336448,Wed Sep 09 15:01:06 +0000 2015,"","In Sub-Saharan Africa, 1 child in 12 dies before age 5. In high income countries it’s 1 in 147 http://t.co/D9eWqk8xO6  #Promise4Children","",Promise4Children,"","",http://t.co/D9eWqk8xO6,"",123
641621193561362433,Wed Sep 09 14:36:27 +0000 2015,"",“Winter is coming. Do we really want families sleeping in railway stations?” @junckereu http://t.co/KjlWn4fQDZ @guardian #refugeescrisis,JunckerEU,refugeescrisis,"","",http://t.co/KjlWn4fQDZ,"",200
641615812340531200,Wed Sep 09 14:15:04 +0000 2015,"",Abdulrahman is among the more than 1.3m people forced to flee their homes in war-torn #Yemen http://t.co/0IuNAQGxhb,"",Yemen,"","","",http://pbs.twimg.com/media/COaApeWU8AACBqI.jpg,219
641613403333730304,Wed Sep 09 14:05:30 +0000 2015,UNICEFInnocenti,RT @UNICEFInnocenti: Best of UNICEF Research 2015 is out http://t.co/UscGwY3w2d @UNICEFSocPolicy @UNICEFData @TheLancet @unicefprotects htt…,UNICEFInnocenti,"","","",http://t.co/UscGwY3w2d,http://pbs.twimg.com/media/COXfGTQWoAAIftd.jpg,63
641612157990277121,Wed Sep 09 14:00:33 +0000 2015,"",With @WFP we’re intensifying efforts to defeat malnutrition in #SouthSudan @UNICEFssudan http://t.co/UKe2gctaYC http://t.co/Y85tYcKCwE,WFP,SouthSudan,"","",http://t.co/UKe2gctaYC,http://pbs.twimg.com/media/COdyB5IWcAA2fgd.jpg,125
641606684016803840,Wed Sep 09 13:38:48 +0000 2015,"",Child mortality rates plunge by more than half since 1990 but global MDG target missed by a wide margin http://t.co/37tlBznumo #globalgoals,"",globalgoals,"","",http://t.co/37tlBznumo,"",102
641603157974515712,Wed Sep 09 13:24:47 +0000 2015,"","Since 2000 lives of nearly 50m children under 5 have been saved, says new UNICEF report  http://t.co/VokJE66V3e http://t.co/k7bkdDO5Qc","","","","",http://t.co/VokJE66V3e,http://pbs.twimg.com/media/COdumQ-WgAEy3Ph.jpg,170
641597175017811972,Wed Sep 09 13:01:01 +0000 2015,"",We make sure #EVERYchild - esp most vulnerable - has access to lifesaving interventions #Promise4Children http://t.co/92vKXiWD6e,"",EVERYchild,Promise4Children,"","",http://pbs.twimg.com/media/COaL5wcUAAAq1a9.jpg,194
641589404067168257,Wed Sep 09 12:30:08 +0000 2015,"","“Bring me back my school, bring me back behind the desk to learn"" Amira, 9 from Aden, #Yemen @UNICEF_Yemen http://t.co/8oTd6f7CNK",UNICEF_Yemen,Yemen,"","","",http://pbs.twimg.com/media/COaYvVGWUAA5K-N.jpg,201
641574540812816384,Wed Sep 09 11:31:05 +0000 2015,"",94m children will die in next 15 yrs if child mortality rates stay at today’s levels: http://t.co/D9eWqk8xO6 #Promise4Children,"",Promise4Children,"","",http://t.co/D9eWqk8xO6,"",134
641540303279689729,Wed Sep 09 09:15:02 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvLU5J #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvLU5J,"",107
641513901843066880,Wed Sep 09 07:30:07 +0000 2015,"","Simple, cost-effective interventions could prevent most under-5 deaths: http://t.co/D9eWqk8xO6  #Promise4Children http://t.co/JjBjqLIpoz","",Promise4Children,"","",http://t.co/D9eWqk8xO6,http://pbs.twimg.com/media/COaGoENUsAAbypG.jpg,142
641483929619333120,Wed Sep 09 05:31:01 +0000 2015,"",Children in countries affected by humanitarian crises comprise a significant portion of world’s most disadvantaged http://t.co/4266sZbDRZ,"","","","","",http://pbs.twimg.com/media/COaSJhGUcAElbPl.jpg,354
641469842516635649,Wed Sep 09 04:35:03 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrZhbt,"",Ebola,"","",http://t.co/iqdVRrZhbt,"",113
641453756530319360,Wed Sep 09 03:31:07 +0000 2015,"",If we accelerate progress to reduce child mortality we can save 38m lives by 2030 http://t.co/D9eWqk8xO6 #Promise4Children #GlobalGoals,"",Promise4Children,GlobalGoals,"",http://t.co/D9eWqk8xO6,"",132
641439642877726720,Wed Sep 09 02:35:02 +0000 2015,"",Rising numbers of women &amp; children pass through FYR Macedonia &amp; Serbia to seek refuge in Europe http://t.co/gkufjCg9k4  @UNICEFmedia,UNICEFmedia,"","","",http://t.co/gkufjCg9k4,"",106
641423537463406593,Wed Sep 09 01:31:03 +0000 2015,"","Since 1990, the world has cut both the rate &amp; number of under-5 deaths by more than half 
#Promise4Children http://t.co/4nPulCGhSI","",Promise4Children,"","","",http://pbs.twimg.com/media/COaLj9AUAAEEOmI.jpg,249
641415985803620352,Wed Sep 09 01:01:02 +0000 2015,"","""It's trading in misery” Traffickers fueling #refugeecrisis - children are particularly vulnerable http://t.co/NZbKuRrTCx via @Independent",Independent,refugeecrisis,"","",http://t.co/NZbKuRrTCx,"",114
641408208926412800,Wed Sep 09 00:30:08 +0000 2015,"",Children are more than labels http://t.co/pBiQwG6ckg #refugeecrisis #migrantcrisis,"",refugeecrisis,migrantcrisis,"",http://t.co/pBiQwG6ckg,"",102
641400688409337856,Wed Sep 09 00:00:15 +0000 2015,"",Waiting to board a train – this little boy’s dangerous journey's not finished yet. @UNICEF_uk #refugeecrisis http://t.co/c2hmcQErUg,UNICEF_uk,refugeecrisis,"","","",http://pbs.twimg.com/media/COaatN5WgAAlk9i.jpg,253
641393104231133184,Tue Sep 08 23:30:07 +0000 2015,"",We gave 500 Syrian &amp; Palestinian refugee children disposable cameras: this is what they saw http://t.co/MAdEKHjOWz via @BuzzFeed,BuzzFeed,"","","",http://t.co/MAdEKHjOWz,"",225
641385790182789121,Tue Sep 08 23:01:03 +0000 2015,"","A global achievement. And if we speed up progress we can save 38m more children by 2030  
#Promise4Children http://t.co/KkEmeqAy27","",Promise4Children,"","","",http://pbs.twimg.com/media/COaG0q2UkAAH_5a.jpg,203
641378004233420800,Tue Sep 08 22:30:07 +0000 2015,"","“We’re living through almost daily bombing” Meet Arwa Baider, a paediatrician @UNICEF_Yemen http://t.co/enuvtiDF6d via @guardian",UNICEF_Yemen,"","","",http://t.co/enuvtiDF6d,"",78
641366670003441664,Tue Sep 08 21:45:04 +0000 2015,"",What are the possibilities when #childmarriage isn't part of the equation? WATCH our video with @RLGrime http://t.co/kMJflfa4Bu #musicmonday,RLGRIME,childmarriage,musicmonday,"",http://t.co/kMJflfa4Bu,"",64
641360156555513858,Tue Sep 08 21:19:11 +0000 2015,mrdannyglover,RT @mrdannyglover: What does water mean to your family? Check out the @UNICEF #WaterIs photo series http://t.co/QlGyBSJEyn,mrdannyglover,WaterIs,"","",http://t.co/QlGyBSJEyn,"",109
641354094620225536,Tue Sep 08 20:55:06 +0000 2015,"",1 in 4 seeking refuge in Europe this year are children http://t.co/uLWgAiAq1J   #refugeecrisis #migrantcrisis,"",refugeecrisis,migrantcrisis,"",http://t.co/uLWgAiAq1J,"",248
641338686638915584,Tue Sep 08 19:53:53 +0000 2015,"",Happy #InternationalLiteracyDay! Education is the foundation to a better future. http://t.co/YYMeCKxkXN,"",InternationalLiteracyDay,"","","",http://pbs.twimg.com/media/COZ-IHGUEAA0rq-.jpg,1176
641325653959143424,Tue Sep 08 19:02:05 +0000 2015,"",We're handing out lessons so children in #SierraLeone's Kambia District keep learning during quarantine. @UNICEFSL http://t.co/5DGzK5Ec7y,UNICEFSL,SierraLeone,"","","",http://pbs.twimg.com/media/COZEyHZWwAEucLz.jpg,73
641308967352827904,Tue Sep 08 17:55:47 +0000 2015,"",Children in countries affected by humanitarian crises comprise a significant portion of world’s most disadvantaged http://t.co/o6qdiJuAaU,"","","","","",http://pbs.twimg.com/media/COZjBSaW8AQZPVt.jpg,314
641295210786373632,Tue Sep 08 17:01:07 +0000 2015,"",After #SierraLeone’s new #Ebola case nearly 1k villagers are in quarantine. We’re helping provide water @UNICEFSL http://t.co/UvDMoKRpSj,UNICEFSL,SierraLeone,Ebola,"","",http://pbs.twimg.com/media/COZEqvVWwAQP32L.jpg,111
641289985002479616,Tue Sep 08 16:40:21 +0000 2015,UNICEFData,RT @UNICEFData: World experts on data &amp; innovation will be at @UNICEF’s dataforum - Sept 11. See who &amp; join our live-stream http://t.co/PBe…,UNICEFData,data2015,"","",http://t.co/PBeTfknTy6,"",50
641283249604546560,Tue Sep 08 16:13:35 +0000 2015,UNICEFROSA,RT @UNICEFROSA: An estimated no. of around 27.4 million children in #SouthAsia are out of school in 2015! #InternationalLiteracyDay http://…,UNICEFROSA,SouthAsia,InternationalLiteracyDay,"","",http://pbs.twimg.com/media/COXWYsLUkAAe5sC.jpg,157
641280114693505024,Tue Sep 08 16:01:08 +0000 2015,"",Students across #Liberia returned to school today for the start of a new year! @UNICEF_Liberia http://t.co/m3GXnJBLYY,UNICEF_Liberia,Liberia,"","","",http://pbs.twimg.com/media/COZD_t7WgAErzeI.jpg,133
641278356365930496,Tue Sep 08 15:54:09 +0000 2015,mrdannyglover,RT @mrdannyglover: In Stockholm with @UNICEF to talk about about the importance of water&amp;sanitation for child survival @unicefsverige @unic…,mrdannyglover,"","","","","",62
641268844112257024,Tue Sep 08 15:16:21 +0000 2015,UNICEFtalk,"RT @UNICEFtalk: ""Wouldn’t ending conflicts be the best possible contribution to reaching the #GlobalGoals?"" @UNICEF Exec Dir Tony Lake @UNI…",UNICEFtalk,GlobalGoals,"","","","",35
641265781603438592,Tue Sep 08 15:04:11 +0000 2015,UNICEFtalk,"RT @UNICEFtalk: ""We cannot reach #GlobalGoals without reaching the millions of children living in the midst of humanitarian emergencies"" Ex…",UNICEFtalk,GlobalGoals,"","","","",58
641265699193782273,Tue Sep 08 15:03:51 +0000 2015,"",Rising numbers of women &amp; children pass through FYR Macedonia &amp; Serbia to seek refuge in Europe http://t.co/gkufjCxKIE @UNICEFmedia,UNICEFmedia,"","","",http://t.co/gkufjCxKIE,"",107
641259771635597312,Tue Sep 08 14:40:18 +0000 2015,UNICEFtalk,"RT @UNICEFtalk: ""The best way to end the vicious cycle of inequality is to set in motion a virtuous cycle — a cycle in which #EVERYchild ge…",UNICEFtalk,EVERYchild,"","","","",95
641258211211935744,Tue Sep 08 14:34:06 +0000 2015,UNICEFtalk,"RT @UNICEFtalk: ""200m children could be affected by climate-change related disasters in the coming decades"" @UNICEF Exec Dir Tony Lake @UNI…",UNICEFtalk,"","","","","",66
641257218105475073,Tue Sep 08 14:30:09 +0000 2015,"",Abdulrahman is among the more than 1.3m people forced to flee their homes in war-torn #Yemen http://t.co/qYsjlmgdS8,"",Yemen,"","","",http://pbs.twimg.com/media/COFJtr6WcAAG4dP.jpg,212
641254144087588864,Tue Sep 08 14:17:56 +0000 2015,UNICEF_Board,RT @UNICEF_Board: The @UNICEF Executive Board second regular session begins at 10am. Read: http://t.co/kWkvE1wex9 or watch live: http://t.c…,UNICEF_Board,"","","",http://t.co/kWkvE1wex9,"",25
641254106242359296,Tue Sep 08 14:17:47 +0000 2015,UNICEFEducation,RT @UNICEFEducation: 59m #outofschool children will likely grow up illiterate. How can we change their destiny? #LiteracyDay http://t.co/t3…,UNICEFEducation,outofschool,LiteracyDay,"",http://t.co/t3N86FmBKH,"",121
641246275711692800,Tue Sep 08 13:46:40 +0000 2015,UNICEFmena,"RT @UNICEFmena: “I want to learn and become successful so that no one looks down at me,” Khadija, 13.

More: 
http://t.co/zI2mVzELpQ http:/…",UNICEFmena,"","","",http://t.co/zI2mVzELpQ,http://pbs.twimg.com/media/COYQxs3UsAA-5VR.jpg,159
641243350650089473,Tue Sep 08 13:35:03 +0000 2015,"",A new life begins for 163 children who were released from armed groups in #CAR @UNICEF_CAR http://t.co/P7U7M62n0Y,UNICEF_CAR,CAR,"","","",http://pbs.twimg.com/media/COE_8fhWwAAKqWM.jpg,180
641223234491281409,Tue Sep 08 12:15:07 +0000 2015,"","Meet Jehad, 15, from #Syria, currently in Hungary, &amp; be inspired by his resilience &amp; desire to learn http://t.co/pV2Il2mirp #childrenofsyria","",Syria,childrenofsyria,"",http://t.co/pV2Il2mirp,"",100
641166605884362752,Tue Sep 08 08:30:05 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvLU5J   #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvLU5J,"",130
641132620240125952,Tue Sep 08 06:15:02 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrZhbt,"",Ebola,"","",http://t.co/iqdVRrZhbt,"",95
641091110668890112,Tue Sep 08 03:30:06 +0000 2015,"",Have you applied for our New &amp; Emerging Talent (NETI) Programme? Time is running out! http://t.co/CrjnDHjI2O  #jobs,"",jobs,"","",http://t.co/CrjnDHjI2O,"",78
641060912435081216,Tue Sep 08 01:30:06 +0000 2015,"",“I’m genuinely passionate about my work” Meet Alice Clements from @UNICEFPacific in the latest Faces of UNICEF http://t.co/UjATIF3daR,UNICEFPacific,"","","",http://t.co/UjATIF3daR,"",58
641030716336181250,Mon Sep 07 23:30:07 +0000 2015,"",Conflict drives 13 million children #outofschool in the Middle East and North Africa http://t.co/AAsshE2xD7  #EducationUnderFire,"",outofschool,EducationUnderFire,"",http://t.co/AAsshE2xD7,"",217
641011817498546176,Mon Sep 07 22:15:01 +0000 2015,"",A child-friendly space in #Presevo set up by @unicefsrbija for migrant &amp; refugee children. #childrenonthemove http://t.co/Q6dftyqzwI,unicefsrbija,Presevo,childrenonthemove,"","",http://pbs.twimg.com/media/COFJNEHWIAASuDF.jpg,181
641000509101371393,Mon Sep 07 21:30:05 +0000 2015,"",Have you applied for our New &amp; Emerging Talent (NETI) Programme? Deadline is Sept 8 ! http://t.co/URFdSEvtKH #jobs,"",jobs,"","",http://t.co/URFdSEvtKH,"",85
640969050944745473,Mon Sep 07 19:25:05 +0000 2015,"",Being different can make you stand out...and shine. Here's to making unexpected friends! http://t.co/peFDRWcbWF   @UNICEFChile,UnicefChile,"","","",http://t.co/peFDRWcbWF,"",109
640953953648160769,Mon Sep 07 18:25:05 +0000 2015,"",1 in 4 seeking refuge in Europe this year are children http://t.co/uLWgAiAq1J  #refugeecrisis #migrantcrisis,"",refugeecrisis,migrantcrisis,"",http://t.co/uLWgAiAq1J,"",366
640940102840008704,Mon Sep 07 17:30:03 +0000 2015,"","Meet Jehad, 15, from #Syria, currently in Hungary, &amp; be inspired by his resilience &amp; desire to learn http://t.co/pV2Il2mirp #childrenofsyria","",Syria,childrenofsyria,"",http://t.co/pV2Il2mirp,"",115
640918712921395200,Mon Sep 07 16:05:03 +0000 2015,"","No school bus? Try a zip line. School commutes you won’t believe, via @GlblCtzn : http://t.co/2PrUNflFh0",GlblCtzn,"","","",http://t.co/2PrUNflFh0,"",57
640891027167903744,Mon Sep 07 14:15:02 +0000 2015,"",Dominica struggles to recover from devastating #StormErika http://t.co/DZXcjiDtcI,"",StormErika,"","",http://t.co/DZXcjiDtcI,"",78
640860846407553025,Mon Sep 07 12:15:07 +0000 2015,"","“Bring me back my school, bring me back behind the desk to learn"" Amira, 9 from Aden, #Yemen @UNICEF_Yemen http://t.co/xjtOom16Cr",UNICEF_Yemen,Yemen,"","","",http://pbs.twimg.com/media/COE49GcWEAAcHS-.jpg,324
640850509667151872,Mon Sep 07 11:34:02 +0000 2015,"","#ChildrenofPeace - EU, UNICEF &amp; @SaveChildrenUK helping #Ebola-affected children rebuild lives http://t.co/d6nfHAoO4D @UNICEF_EU",savechildrenuk,ChildrenofPeace,Ebola,"",http://t.co/d6nfHAoO4D,"",124
640816801249558528,Mon Sep 07 09:20:05 +0000 2015,"",Children are more than labels http://t.co/BwIkxa3KbE #refugeecrisis #migrantcrisis,"",refugeecrisis,migrantcrisis,"",http://t.co/BwIkxa3KbE,"",153
640770232483581952,Mon Sep 07 06:15:03 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrZhbt,"",Ebola,"","",http://t.co/iqdVRrZhbt,"",130
