name,# followers,followees,location,link,ratio
@VoteAbbottOut,562,1302,Australia,https://twitter.com/VoteAbbottOut,0.43164362519201227
@AlexiaSkok,562,1002,Timor - Germany - Australia,https://twitter.com/AlexiaSkok,0.5608782435129741
@shemakesmagic,562,567,"Brisbane, Australia",https://twitter.com/shemakesmagic,0.9911816578483245
@Tapasonhindley,562,1660,"147 Hindley St, Adelaide, SA",https://twitter.com/Tapasonhindley,0.3385542168674699
@GECKO_Shanghai,561,1223,Shanghai,https://twitter.com/GECKO_Shanghai,0.45870809484873265
@joachimjlayes,561,944,AsiaPacific,https://twitter.com/joachimjlayes,0.5942796610169492
@CraigDavidL,561,2001,"Birmingham, Alabama",https://twitter.com/CraigDavidL,0.280359820089955
@paralatierra,561,1061,"Paraguay, South America",https://twitter.com/paralatierra,0.528746465598492
@TenaxEnergy,561,1189,Australia,https://twitter.com/TenaxEnergy,0.471825063078217
@GRLPWR_Alice,561,1654,"Melbourne, Victoria",https://twitter.com/GRLPWR_Alice,0.3391777509068924
@anna_buzz,561,1551,West Country,https://twitter.com/anna_buzz,0.3617021276595745
@BoroondaraVRC,561,623,"Melbourne, Australia",https://twitter.com/BoroondaraVRC,0.9004815409309791
@roselynsalvador,561,1932,"Kingston, ON & Victoria, BC",https://twitter.com/roselynsalvador,0.29037267080745344
@EnviroBren,560,1115,"Perth, Western Australia",https://twitter.com/EnviroBren,0.5022421524663677
@tristanclaridge,560,1173,"Maleny, Qld, Australia",https://twitter.com/tristanclaridge,0.4774083546462063
@gillischapman,560,1798,"Vancouver area, Canada",https://twitter.com/gillischapman,0.3114571746384872
@AlexiaAttwood,560,1314,"Mount Gambier, South Australia",https://twitter.com/AlexiaAttwood,0.426179604261796
@rfeijo,559,329,"Sydney, Australia",https://twitter.com/rfeijo,1.6990881458966565
@spoiltlily,559,1842,"Melbourne, Australia",https://twitter.com/spoiltlily,0.30347448425624324
@skillset_news,559,511,"Central West, NSW",https://twitter.com/skillset_news,1.0939334637964775
@ZHabtewold,559,2001,Ethiopia,https://twitter.com/ZHabtewold,0.27936031984008
@JessCraven,558,585,Australia,https://twitter.com/JessCraven,0.9538461538461539
@SCEGinfo,558,440,Surf Coast Shire,https://twitter.com/SCEGinfo,1.268181818181818
@Renewablelogic,558,1515,Western Australia,https://twitter.com/Renewablelogic,0.3683168316831683
@p_raph,558,1205,"Adelaide, Australia",https://twitter.com/p_raph,0.46307053941908716
@Jaja9,558,1328, Australia ,https://twitter.com/Jaja9,0.42018072289156627
@pvlies,558,527,"Sydney, New South Wales",https://twitter.com/pvlies,1.0588235294117647
@RosieReay,558,1722,Tortosa -Tarragona Spain,https://twitter.com/RosieReay,0.3240418118466899
@iConicEnergy,557,1872,Commercial & Industrial PFC,https://twitter.com/iConicEnergy,0.29754273504273504
@PRMurphy888,557,1123,"Brisbane, Australia ",https://twitter.com/PRMurphy888,0.4959928762243989
@lizzie_p1,557,1582,"Melbourne, Australia",https://twitter.com/lizzie_p1,0.3520859671302149
@AdamCox17,557,887,Qld - Australia,https://twitter.com/AdamCox17,0.6279594137542277
@amandanewbery,557,935,Australia,https://twitter.com/amandanewbery,0.5957219251336898
@K_IB,557,1964,Queensland,https://twitter.com/K_IB,0.2836048879837067
@keepCDAblue,557,1299,"Coeur d'Alene, Idaho",https://twitter.com/keepCDAblue,0.4287913779830639
@MiessenceAngel,557,1126,"Whitsundays, Australia",https://twitter.com/MiessenceAngel,0.4946714031971581
@danafalstad,557,1822,Chicago,https://twitter.com/danafalstad,0.3057080131723381
@johnpaily,557,1972,,https://twitter.com/johnpaily,0.28245436105476673
@AmandaSpink1,557,1010,"Gold Coast, Australia",https://twitter.com/AmandaSpink1,0.5514851485148515
@LukeBayley,556,839,Charles Darwin Reserve - WA,https://twitter.com/LukeBayley,0.6626936829558999
@Sally_Robertson,556,650,Sydney,https://twitter.com/Sally_Robertson,0.8553846153846154
@GrowingToGather,556,1948,Toronto,https://twitter.com/GrowingToGather,0.28542094455852157
@_PamAnders,556,1673,"Melbourne, Australia ",https://twitter.com/_PamAnders,0.3323371189479976
@MCOrganics,556,468,"Byron to Brisbane, Australia",https://twitter.com/MCOrganics,1.188034188034188
@MeetSeeker,556,1894,Australia,https://twitter.com/MeetSeeker,0.293558606124604
@keithbender071,555,1021,,https://twitter.com/keithbender071,0.5435847208619001
@padd_ox,555,1641,Melbourne,https://twitter.com/padd_ox,0.3382084095063985
@FarrelBrest,555,702,"Tel Aviv, Israel ",https://twitter.com/FarrelBrest,0.7905982905982906
@jcobevans,555,1913,"Sydney, Australia",https://twitter.com/jcobevans,0.2901202300052274
@TheFumes,555,135,Australia,https://twitter.com/TheFumes,4.111111111111111
@adampiro,555,738,adelaide,https://twitter.com/adampiro,0.7520325203252033
@djscram,555,702,Washington DC,https://twitter.com/djscram,0.7905982905982906
@EcoHumanAsc,554,1969,australia,https://twitter.com/EcoHumanAsc,0.2813610970035551
@BlueGuguska,554,1995,,https://twitter.com/BlueGuguska,0.27769423558897244
@SpikeTheArtist,554,1929,Australia,https://twitter.com/SpikeTheArtist,0.2871954380508035
@nadiarao,554,1772,"Melbourne, Australia",https://twitter.com/nadiarao,0.3126410835214447
@DavidBossonova,554,1973,Australia,https://twitter.com/DavidBossonova,0.2807906741003548
@caraka,554,412,Auckland,https://twitter.com/caraka,1.3446601941747574
@seeuinsydney,554,802,"Western Sydney, NSW, Australia",https://twitter.com/seeuinsydney,0.6907730673316709
@climatepakistan,554,1528,Pakistan,https://twitter.com/climatepakistan,0.362565445026178
@AusInWorld,553,838,Australia,https://twitter.com/AusInWorld,0.6599045346062052
@Lapkat,553,681,,https://twitter.com/Lapkat,0.8120411160058737
@C_TONOKI,553,534,"Sydney,Australia",https://twitter.com/C_TONOKI,1.0355805243445693
@GreenRoomSydney,553,1224,"Sydney, Australia",https://twitter.com/GreenRoomSydney,0.45179738562091504
@fairethicalfun,553,1041,,https://twitter.com/fairethicalfun,0.5312199807877042
@mypolitician,553,1949,Australia,https://twitter.com/mypolitician,0.28373524884556184
@MistressDragon,553,195,Melbourne Australia,https://twitter.com/MistressDragon,2.835897435897436
@KEEAlliance,552,761,Pennsylvania,https://twitter.com/KEEAlliance,0.7253613666228647
@WordSavanna,552,1686,South Africa,https://twitter.com/WordSavanna,0.3274021352313167
@sunman_geoff,552,312,NSW Australia,https://twitter.com/sunman_geoff,1.7692307692307692
@AdamJFitzgerald,552,1896,"Adelaide, South Australia.",https://twitter.com/AdamJFitzgerald,0.2911392405063291
@troy_treebs,552,2000,Perth,https://twitter.com/troy_treebs,0.276
@MinaMuis,552,1602,Potchefstroom South Africa,https://twitter.com/MinaMuis,0.3445692883895131
@membersofthepub,552,1170,,https://twitter.com/membersofthepub,0.4717948717948718
@werinternet,551,1993,"San Francisco, CA",https://twitter.com/werinternet,0.2764676367285499
@IMBUEproject,551,1799,DFW,https://twitter.com/IMBUEproject,0.30628126737076156
@bubbleandslide,551,850,Australia ,https://twitter.com/bubbleandslide,0.648235294117647
@douggreen01,551,1873,,https://twitter.com/douggreen01,0.29418045915643354
@Albi1966,551,1998,"Abano Terme, Padua, Italy",https://twitter.com/Albi1966,0.2757757757757758
@nicinsweden,551,587,"Stockholm, Sweden",https://twitter.com/nicinsweden,0.938671209540034
@Alec_Roberts,551,900,"Newcastle, Australia",https://twitter.com/Alec_Roberts,0.6122222222222222
@teijastro,551,1137,Malm,https://twitter.com/teijastro,0.484608619173263
@CarGenie,551,1903,Australia,https://twitter.com/CarGenie,0.28954282711508145
@inthemixMelbKat,550,1988,Global,https://twitter.com/inthemixMelbKat,0.2766599597585513
@carlie_trotter,550,548,Melbourne,https://twitter.com/carlie_trotter,1.0036496350364963
@Wang__Wang,550,320,Adelaide Zoo,https://twitter.com/Wang__Wang,1.71875
@KatharinaWolf,550,506,"Perth, Western Australia",https://twitter.com/KatharinaWolf,1.0869565217391304
@GreenEnergyOps,550,641,Torquay,https://twitter.com/GreenEnergyOps,0.858034321372855
@IluvBNE,549,463,Brisbane Australia,https://twitter.com/IluvBNE,1.1857451403887689
@envirotuning,549,1479,sites.google.com/site/safetuning,https://twitter.com/envirotuning,0.3711967545638945
@ecolour,549,965,"Byron Bay, Australia",https://twitter.com/ecolour,0.5689119170984456
@NickAberle,549,536,Melbourne,https://twitter.com/NickAberle,1.0242537313432836
@JuliaDiprose,549,1555,,https://twitter.com/JuliaDiprose,0.35305466237942124
@ForGreenies,548,471,Planet Earth,https://twitter.com/ForGreenies,1.1634819532908705
@AnsonsUK,548,1570,UK,https://twitter.com/AnsonsUK,0.3490445859872611
@Morgan_Petters,548,1114,"Honiara, Solomon Islands",https://twitter.com/Morgan_Petters,0.4919210053859964
@valih,548,1978,www.twitter.com/valih,https://twitter.com/valih,0.2770475227502528
@BushcraftOz,547,462,Australia,https://twitter.com/BushcraftOz,1.183982683982684
@SocialistNSW,547,988,"Sydney, Australia",https://twitter.com/SocialistNSW,0.5536437246963563
@TWSWA,547,439,"Perth, WA",https://twitter.com/TWSWA,1.246013667425968
@Ironmumkarla,547,180,,https://twitter.com/Ironmumkarla,3.0388888888888888
@fairfoodnz,547,789,New Zealand,https://twitter.com/fairfoodnz,0.6932826362484157
@AustCorpExec,547,399,"Sydney, Australia",https://twitter.com/AustCorpExec,1.3709273182957393
@Atzallan,547,937,"Ixtapaluca, Mxico",https://twitter.com/Atzallan,0.583778014941302
@UoBFossilFree,547,1237,Birmingham,https://twitter.com/UoBFossilFree,0.4421988682295877
@LeighJohns,547,1663,,https://twitter.com/LeighJohns,0.32892363199037883
@GivingTrends,547,1897,,https://twitter.com/GivingTrends,0.2883500263574064
@veganeyes,546,658,"Canberra, Australia",https://twitter.com/veganeyes,0.8297872340425532
@alexmcneilly,546,1142,"Newtown, NSW, Australia",https://twitter.com/alexmcneilly,0.47810858143607704
@MonsoonThai,546,2001,46 Hampden Road Battery Point ,https://twitter.com/MonsoonThai,0.272863568215892
@JacksonAdler,546,1920,,https://twitter.com/JacksonAdler,0.284375
@AshleyGraf101,546,1996,"Sydney, NSW",https://twitter.com/AshleyGraf101,0.27354709418837675
@Paul_Brander,545,1995,"Wiarton, Ontario, Canada",https://twitter.com/Paul_Brander,0.2731829573934837
@ariexvamrompas,545,934,Indonesia,https://twitter.com/ariexvamrompas,0.5835117773019272
@gouveiaidalina,545,1993,,https://twitter.com/gouveiaidalina,0.27345709984947314
@AlyciaGawthorne,545,1659,,https://twitter.com/AlyciaGawthorne,0.3285111512959614
@LRQAEidea,545,561,East Asia,https://twitter.com/LRQAEidea,0.9714795008912656
@Mr_Alex_Taylor,544,754,"Perth, Scotland",https://twitter.com/Mr_Alex_Taylor,0.7214854111405835
@Chooktopia,544,1539,"Vic, Australia",https://twitter.com/Chooktopia,0.3534762833008447
@ClosedLoop_,544,380,Australia,https://twitter.com/ClosedLoop_,1.431578947368421
@ellemvecchio,544,859,Melbourne,https://twitter.com/ellemvecchio,0.6332945285215367
@advodev,544,1994,"Oxford, United Kingdom",https://twitter.com/advodev,0.2728184553660983
@spacecreating,544,1997,,https://twitter.com/spacecreating,0.27240861291937907
@billsnaddon,544,1990,Australia,https://twitter.com/billsnaddon,0.2733668341708543
@angmermac,543,1335,Great Southern Land,https://twitter.com/angmermac,0.4067415730337079
@xphileprof,543,1935,"Dayton, OH",https://twitter.com/xphileprof,0.2806201550387597
@HollyKissner,543,976,"Queensland, Australia",https://twitter.com/HollyKissner,0.5563524590163934
@ruhie,543,896,,https://twitter.com/ruhie,0.6060267857142857
@DanPhilMee,543,1981,Youtube ,https://twitter.com/DanPhilMee,0.2741039878849066
@jstackho,543,853,"Barrington, Tas, Australia",https://twitter.com/jstackho,0.6365767878077374
@LibertasExPugna,542,1842,,https://twitter.com/LibertasExPugna,0.2942453854505972
@EarthCarers,542,477,"Perth, Australia",https://twitter.com/EarthCarers,1.1362683438155137
@leannejrogers,542,1975,"Sydney, Australia",https://twitter.com/leannejrogers,0.27443037974683543
@BeyondNuclearOz,542,281,Australia,https://twitter.com/BeyondNuclearOz,1.9288256227758007
@IPRASydney,542,1710,"Sydney, Australia",https://twitter.com/IPRASydney,0.3169590643274854
@TheCirceEffect,542,628,"San Diego, CA, USA",https://twitter.com/TheCirceEffect,0.8630573248407644
@BRFF1,541,747,"Goondiwindi, Australia",https://twitter.com/BRFF1,0.7242302543507363
@KINGFISHER_300,541,1995,"castellamarre del golfo,Sicily",https://twitter.com/KINGFISHER_300,0.2711779448621554
@markjstorer,541,1989,Adelaide,https://twitter.com/markjstorer,0.2719959778783308
@SaveMBNCU,541,1143,Brisbane,https://twitter.com/SaveMBNCU,0.47331583552055995
@SafeClimate,541,1090,Melbourne,https://twitter.com/SafeClimate,0.4963302752293578
@MN_NewsPolitics,541,1351,,https://twitter.com/MN_NewsPolitics,0.40044411547002223
@TheBeaconSuites,541,1913,Abuja,https://twitter.com/TheBeaconSuites,0.2828018818609514
@SMA_Australia,541,327,Australia,https://twitter.com/SMA_Australia,1.654434250764526
@rachelgeorge,541,403,"Melbourne, Australia",https://twitter.com/rachelgeorge,1.3424317617866004
@ImpactMap,541,1987,,https://twitter.com/ImpactMap,0.27226975339708104
@seedsaustraliao,541,1336,Perth Western Australia,https://twitter.com/seedsaustraliao,0.40494011976047906
@bytetime,541,1076,Australia,https://twitter.com/bytetime,0.5027881040892194
@WaltzingTilly,541,879,Melbourne,https://twitter.com/WaltzingTilly,0.6154721274175199
@cecenviro,540,724,Clarence Valley NSW Australia,https://twitter.com/cecenviro,0.7458563535911602
@brownjames112,540,1536,"Canberra, Australia",https://twitter.com/brownjames112,0.3515625
@MoveOn_Traverse,540,1213,"Traverse City, MI",https://twitter.com/MoveOn_Traverse,0.4451772464962902
@shaftrax,540,1920,"Dhaka, Bangladesh",https://twitter.com/shaftrax,0.28125
@wavelightsolar,540,859,California,https://twitter.com/wavelightsolar,0.6286379511059371
@ALCAScommunity,540,2001,Australia,https://twitter.com/ALCAScommunity,0.2698650674662669
@soobeez,540,1965,red dirt gURL in the forest,https://twitter.com/soobeez,0.2748091603053435
@creativeculture,540,390,"Winterthur, Wien, Dsseldorf",https://twitter.com/creativeculture,1.3846153846153846
@TiredofNames,539,815,Thimphu,https://twitter.com/TiredofNames,0.6613496932515337
@FZscience,539,1415,,https://twitter.com/FZscience,0.3809187279151943
@MargaretOConno5,539,675,,https://twitter.com/MargaretOConno5,0.7985185185185185
@TheWhiddonGroup,539,593,"Sydney, NSW",https://twitter.com/TheWhiddonGroup,0.9089376053962901
@glosanglingclub,539,1091,"River Leadon, Gloucester",https://twitter.com/glosanglingclub,0.4940421631530706
@bronherbert,539,784,Perth,https://twitter.com/bronherbert,0.6875
@Green_Emirates,539,1990,"Dubai, United Arab Emirates",https://twitter.com/Green_Emirates,0.2708542713567839
@ruthieb651,538,595,"Melbourne, Australia",https://twitter.com/ruthieb651,0.9042016806722689
@Starline_Promo,538,1161,Australia,https://twitter.com/Starline_Promo,0.46339362618432384
@OPPORTUNITIESPA,538,1045,"Philadelphia, PA ",https://twitter.com/OPPORTUNITIESPA,0.5148325358851674
@turboprodau,538,1322,"Melbourne, Australia",https://twitter.com/turboprodau,0.4069591527987897
@Doitontheroof,538,964,Melbourne,https://twitter.com/Doitontheroof,0.558091286307054
@BestRentSA,538,1968,"Johannesburg, South Africa",https://twitter.com/BestRentSA,0.2733739837398374
@fionnmcgorry,538,815,Dublin / Melbourne,https://twitter.com/fionnmcgorry,0.660122699386503
@UNAA_National,538,206,,https://twitter.com/UNAA_National,2.6116504854368934
@trishhansen,538,1937,adelaide south australia,https://twitter.com/trishhansen,0.27774909654104285
@SSCGInvestment,538,1984,Oxford,https://twitter.com/SSCGInvestment,0.2711693548387097
@viviansim_,537,792,"Sydney, Australia",https://twitter.com/viviansim_,0.678030303030303
@bindlefare,537,1044,Melbourne ,https://twitter.com/bindlefare,0.514367816091954
@GoldenClancy,537,2005,"Victoria, Australia",https://twitter.com/GoldenClancy,0.2678304239401496
@ClaireClayton11,537,1999,,https://twitter.com/ClaireClayton11,0.26863431715857927
@TerrySylviaCong,537,2000,"Bournemouth, UK",https://twitter.com/TerrySylviaCong,0.2685
@SouthsideLabor,537,921,Melbourne,https://twitter.com/SouthsideLabor,0.5830618892508144
@DeannaRowe3,537,1208,"Sydney, Australia",https://twitter.com/DeannaRowe3,0.4445364238410596
@miketbruce,537,317,Brisbane,https://twitter.com/miketbruce,1.6940063091482649
@lovemyearthorgs,537,801,Australia,https://twitter.com/lovemyearthorgs,0.6704119850187266
@Susie_Byers,536,985,Melbourne ,https://twitter.com/Susie_Byers,0.5441624365482234
@BenMoxham,536,795,,https://twitter.com/BenMoxham,0.6742138364779874
@TommyGstarfire,536,2001,Elsewhere,https://twitter.com/TommyGstarfire,0.26786606696651677
@GreenDickey,536,1873,"British Columbia, Canada",https://twitter.com/GreenDickey,0.28617191671115855
@selmainthecity,536,574,"Sydney, Australia",https://twitter.com/selmainthecity,0.9337979094076655
@m_martyn,536,1411,Chicagoland,https://twitter.com/m_martyn,0.3798724309000709
@Davidfright3,536,1896,United Kingdom,https://twitter.com/Davidfright3,0.28270042194092826
@SlutsforObama,536,1888,Washington DC,https://twitter.com/SlutsforObama,0.2838983050847458
@BenAllenDingo,536,860,"Queensland, Australia",https://twitter.com/BenAllenDingo,0.6232558139534884
@pasalarrao,536,1748,"S.dhara,Vizag-530013,AP,sIndia",https://twitter.com/pasalarrao,0.30663615560640733
@mn_releases,535,1737,,https://twitter.com/mn_releases,0.3080023028209557
@NomadCram,535,1977,Melbourne ,https://twitter.com/NomadCram,0.270612038442084
@blue_bec,535,415,Melbourne,https://twitter.com/blue_bec,1.2891566265060241
@MasondoMob,535,418,Jozi,https://twitter.com/MasondoMob,1.2799043062200957
@joe_hinchliffe,535,677,"Bendigo, Victoria",https://twitter.com/joe_hinchliffe,0.7902511078286558
@moreymark,535,1098,,https://twitter.com/moreymark,0.4872495446265938
@SusaninRaraLand,535,1196,Regional NSW,https://twitter.com/SusaninRaraLand,0.44732441471571904
@trefusis,535,1817,,https://twitter.com/trefusis,0.29444138690148597
@milesage,535,1302,Sydney,https://twitter.com/milesage,0.4109062980030722
@DJHeadland1,534,439,"Perth, Australia",https://twitter.com/DJHeadland1,1.216400911161731
@_YEF,534,356,City of Yarra,https://twitter.com/_YEF,1.5
@AliciaFoxPhoto,534,476,"Sydney, Australia",https://twitter.com/AliciaFoxPhoto,1.1218487394957983
@ThisIsTheBigOne,534,1688,,https://twitter.com/ThisIsTheBigOne,0.31635071090047395
@pathtoprotect,534,310,Australia,https://twitter.com/pathtoprotect,1.7225806451612904
@rionabray,534,1865,"Falmouth, England",https://twitter.com/rionabray,0.28632707774798927
